date,keyword,rank,title,source,published,url
2026-03-31,건강 검진,1,"법무부, 교정공무원 '마음건강검진' 도입 - 뉴시스",뉴시스,"Tue, 31 Mar 2026 01:23:13 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTFA5UDFrX1R4ckFrRE9JMVBzQmZwcUpBNHZ1aVlMTjlCenJQRkVMbXNyY0p0QkUyWmk3anVScWEwWUFqUXpnQ21kOXRqVHVZTXN5cUI0ejhhYW52SjVJQWxTMNIBeEFVX3lxTFBjanB4TWpCMUowWktwd0RzNm9nVEFWc3RDd1d0aFRjLXZTRDhCZG9GVkt6NjF5S1dVQ3RtQ0dmYlpMV3RRcVl6NGZMdVpMc2duenhsU1pTck9GZ1lhWWR0NmlERkMxXzZuZDJCUUZNN2UwbTBnY28ySQ?oc=5
2026-03-31,건강 검진,2,"인천시의료원, 이주민 노동자 대상 무료 건강검진 실시 - v.daum.net",v.daum.net,"Mon, 30 Mar 2026 01:49:07 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBKU1M3NkYwNVJQdFRXZGFyekFQbWR0X1RsalI1LUtUdF9kMm02MElqeTM1U3o4bHE3S182UWdpaF9CckFLNFNIOWlSRGVOWFk?oc=5
2026-03-31,건강 검진,3,"서울자동차대여사업조합, 조합원 건강검진 지원 서비스 시행 복지 강화 나선다 - 스포츠경향",스포츠경향,"Sun, 29 Mar 2026 22:13:00 GMT",https://news.google.com/rss/articles/CBMiXkFVX3lxTE9tWXlJbXJRTlBaTzdkWHRNOFNfZkJLN1pyNWRUNUFTSnA2d3FKS0Jna0JNbjdfd1h2SGtlWENvaFlJSVNzamJnNWZHOFQzX3Q4SW1jbVl4Wl9qS3dtVHfSAWNBVV95cUxQcjV3bk05OWdBZGFSMzBjamFWbTJjMEF0LUMtM2lKTndvamVOVVZGbDNISmdWSFdQSlJmWTNtUWx2MGI3VHVLbVU2ZlJxcml3aVA0NjFER0NQVlFtMVJ2UG1rOXM?oc=5
2026-03-31,건강 검진,4,"평창군, 여성농업인 특수건강검진 지원 추가 신청 - 네이트",네이트,"Mon, 30 Mar 2026 04:31:00 GMT",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBWUzctajFFMmdKZThCeE52OG9zcFhTdkttcW1ZZWNPY1NZRmNmOFA2SEdHOFZlRExJVVlCcHhmYno0R3JKSlEzeU1EN1U4cFd3TzZn?oc=5
2026-03-31,건강 검진,5,"""교도관 자살계획 경험률 일반인 2.7배""…법무부 '마음건강검진' 도입 - edaily.co.kr",edaily.co.kr,"Tue, 31 Mar 2026 01:14:25 GMT",https://news.google.com/rss/articles/CBMigAFBVV95cUxOTDJYWGN3N0hFeGEzcGMyeEtpNDBLUmdkNzc1OUxYZGVfNFF2a092NUhHMW9fWDVXT184bTN2TDhubE1SbUJ2c3pHeDJiR0s4YUlhVHNDTHZjZ00tZEpTaW9jS0FRaEVSWHV1SlJ3NnFmM3ZRck5fRVlJMHh5VEVhaQ?oc=5
2026-03-31,건강 검진,6,"신한은행, 연금 고객에 대학병원 진료예약·건강검진 예약대행 등 서비스 제공 - 뉴스핌",뉴스핌,"Tue, 31 Mar 2026 01:33:00 GMT",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1qSW94RHptUzdUUV9JQm4wN2JmX25PcUJDSk82NXhCeFpBdUxuLXZ3VVlGaFMyb25fWmpWWDNURkNCSnV3cEJKMlJDZmxmWjhBYnczMlJZVFdwMDVy?oc=5
2026-03-31,건강 검진,7,"파주병원, 장애친화 국가건강검진기관 운영 - 데일리메디",데일리메디,"Sun, 29 Mar 2026 07:34:00 GMT",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9uM0VSMEFxTXJ1TTdvNnVmNjd4T1M1dmlQQXlBaDN2SV9lZXJYV0ZHQXY0cVgwY0FHY0FhaFV2OHhGUjBfYktJZEtNTXhxTUhqckZ6NjB6LXUwOWNiMWRuRDNwOVEwZG1J?oc=5
2026-03-31,건강 검진,8,"법무부, 교정공무원 정신건강 보호하는 '마음건강검진' 도입 - 연합뉴스",연합뉴스,"Tue, 31 Mar 2026 02:36:12 GMT",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1ZRHlremRuX2tYNmlueFQ2aVpaVFpLXzRCTTZacndSVU1YTFpJbzl5aDluLW03eEY2cmRnS2MwbFNzWjRJbUZEbHY0bFpaZnFYYnR6a1dCV2JnMEnSAWBBVV95cUxPVXQ4Z1lPaURSUWllUnY3X1VUa0hDMUtpUC1TcWtqU0psUE1aaThLZkljR295VXJJNkFQWUhvUzNMUFN0aXd0Y1ZHcHFRRmhKWEl1X1pXTDNJTjJJeWtPYk4?oc=5
2026-03-31,건강 검진,9,"평창군, 여성농업인 특수건강검진 지원사업 추가 신청 접수 - gukjenews.com",gukjenews.com,"Mon, 30 Mar 2026 02:59:02 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTE41SUpkdmIxVy1PMUgzNjFJbzMtTURqSFNFOTkycFhkQ1BHM3BQTk1Ub0RVNG4yY3FUZTJ1RTRnSEppUkxWTkJfQVZkLWh5YS1GNTVOX2l1ZEN3LXlBM2RqcVpFaWFaMkdveFoyNWFR?oc=5
2026-03-31,건강 검진,10,"서울 소방관, 퇴직 후에도 10년간 특수 건강검진 받는다 - 뉴시스",뉴시스,"Mon, 30 Mar 2026 02:15:00 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1LcVRvRXg2WDRyUGFnVzlaQ0NtMmVUOFdSVHBpdktVRU5oakNadmtTUWg3bWw1RnVjSEpFZXdHNlZJQnNpcnJnd19heTA0eWJlTS1kNDdEbmlwd2JBZzNiTdIBeEFVX3lxTFA2UjFXdzQ0WGYwNXh3dFdyVzlxd00xRl9jUHFUa25ManBuQlJ2WmZUbXlteVBMZHRtREtxc09GamJ3ak5JLUtMcUl6V2xfX21oX0ZVelUtMExqNlRSdC1XZE94RHBuZUVXN08xR2JYNFMtZkNESmFfcg?oc=5
2026-03-31,건강 보험,1,"[기고] 3조 원 건강보험 재정 누수, ‘건보 특사경’ 도입은 사회적 정의의 회복이다 - v.daum.net",v.daum.net,"Tue, 31 Mar 2026 01:30:02 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9NSGJDVXBMZjFaWERidWotNFY1UDVxMGxBSThPV081eXZYanJtQndzQTlUS0NOdlNaZG1nN21ESXYzNE9zbHNXekFDcUp1elE?oc=5
