collected_date,keyword_group,period,ratio
2026-05-19,운동·헬스,2026-05-13,12.8622
2026-05-19,운동·헬스,2026-05-14,12.17333
2026-05-19,운동·헬스,2026-05-15,12.65331
2026-05-19,운동·헬스,2026-05-16,15.78796
2026-05-19,운동·헬스,2026-05-17,17.1161
2026-05-19,운동·헬스,2026-05-18,13.30924
2026-05-19,영양·건강기능식품,2026-04-20,40.47647
2026-05-19,영양·건강기능식품,2026-04-21,43.46899
2026-05-19,영양·건강기능식품,2026-04-22,42.76811
2026-05-19,영양·건강기능식품,2026-04-23,42.29106
2026-05-19,영양·건강기능식품,2026-04-24,42.43732
2026-05-19,영양·건강기능식품,2026-04-25,42.22803
2026-05-19,영양·건강기능식품,2026-04-26,45.45455
2026-05-19,영양·건강기능식품,2026-04-27,41.4346
2026-05-19,영양·건강기능식품,2026-04-28,42.84909
2026-05-19,영양·건강기능식품,2026-04-29,41.13877
2026-05-19,영양·건강기능식품,2026-04-30,41.70031
2026-05-19,영양·건강기능식품,2026-05-01,43.91681
2026-05-19,영양·건강기능식품,2026-05-02,42.09917
2026-05-19,영양·건강기능식품,2026-05-03,43.93501
2026-05-19,영양·건강기능식품,2026-05-04,39.86459
2026-05-19,영양·건강기능식품,2026-05-05,44.44017
2026-05-19,영양·건강기능식품,2026-05-06,41.0177
2026-05-19,영양·건강기능식품,2026-05-07,42.79634
2026-05-19,영양·건강기능식품,2026-05-08,43.42718
2026-05-19,영양·건강기능식품,2026-05-09,42.80344
2026-05-19,영양·건강기능식품,2026-05-10,44.0072
2026-05-19,영양·건강기능식품,2026-05-11,40.04177
2026-05-19,영양·건강기능식품,2026-05-12,40.00123
2026-05-19,영양·건강기능식품,2026-05-13,40.57953
2026-05-19,영양·건강기능식품,2026-05-14,40.76
2026-05-19,영양·건강기능식품,2026-05-15,40.19198
2026-05-19,영양·건강기능식품,2026-05-16,41.75614
2026-05-19,영양·건강기능식품,2026-05-17,42.00122
2026-05-19,영양·건강기능식품,2026-05-18,38.1331
2026-05-19,정신건강,2026-04-20,10.2411
2026-05-19,정신건강,2026-04-21,9.99348
2026-05-19,정신건강,2026-04-22,10.58867
2026-05-19,정신건강,2026-04-23,10.40981
2026-05-19,정신건강,2026-04-24,11.33854
2026-05-19,정신건강,2026-04-25,12.17579
2026-05-19,정신건강,2026-04-26,11.14548
2026-05-19,정신건강,2026-04-27,10.52788
2026-05-19,정신건강,2026-04-28,10.89394
2026-05-19,정신건강,2026-04-29,10.7738
2026-05-19,정신건강,2026-04-30,11.3587
2026-05-19,정신건강,2026-05-01,10.8096
2026-05-19,정신건강,2026-05-02,12.13661
2026-05-19,정신건강,2026-05-03,11.00386
2026-05-19,정신건강,2026-05-04,10.51456
2026-05-19,정신건강,2026-05-05,10.38761
2026-05-19,정신건강,2026-05-06,10.45105
2026-05-19,정신건강,2026-05-07,10.25283
2026-05-19,정신건강,2026-05-08,10.25861
2026-05-19,정신건강,2026-05-09,11.86001
2026-05-19,정신건강,2026-05-10,12.36194
2026-05-19,정신건강,2026-05-11,10.43685
2026-05-19,정신건강,2026-05-12,10.59309
2026-05-19,정신건강,2026-05-13,10.31254
2026-05-19,정신건강,2026-05-14,11.24
2026-05-19,정신건강,2026-05-15,11.41921
2026-05-19,정신건강,2026-05-16,12.90261
2026-05-19,정신건강,2026-05-17,12.0437
2026-05-19,정신건강,2026-05-18,10.54501
