date,keyword,rank,title,source,published,url
2026-06-18,건강 검진,1,“매일 걷는데도 건강검진 빨간불?”…310만명 분석해 보니[바디플랜] - 동아일보,동아일보,"Tue, 16 Jun 2026 22:30:00 GMT",https://news.google.com/rss/articles/CBMib0FVX3lxTE4zUzBUeWpNSm9kWko4cmhaZ0tEaDA2Z3ItcGJ3QUstSzNIbzZPRHFVMjA5NDJOclVRZEladlJwN3RpQmhHd2JDQmNGMzMydGp6RFNkeENIbTVLbDVwR0Vyd3JrTGVIenBMN1NDc0VvNNIBZkFVX3lxTE1qdE80d1dKVEJlR2E4cjhlSXpJNWpQSnhzSUFVdDB1MHFIMXhiUnFaYjQwaVFkeUVGQ3pJYUNqNzRIWm0yVUVfdENxRU1rUXFOOTJuTHlwa2k2MTNJRWlOTTZ2WEhiQQ?oc=5
2026-06-18,건강 검진,2,"울산병원, 사회복지사협 회원에 '건강검진·진료' 지원 등[울산소식] - 뉴시스",뉴시스,"Wed, 17 Jun 2026 02:26:48 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE12VmdLZnZ5N1d0LWFrYTFIU2tfanhKSFljT2NGT3lDRDlqN0tQVjlUaENOYXlUakpGak1EVm16UDNDQzlBRlN1cDNZdzJhY0xhTHFOOUNIREx0Z3hkQVBiSNIBeEFVX3lxTE1scF9QLUJWcDN5bXV6Q3h3c0l3YlFjQzBxQmdDUlh0T2ZXVVo4emh5MVdYa01VQnlmOFFIczVBcDRkOGo0dDhvWTlsc2lXWFVEeW1QdHBkYkFIVEhfQjdaMmd5anJyZGdPWVhHY2Rnb1ZjVWxkTTY1YQ?oc=5
2026-06-18,건강 검진,3,"천안의료원, 건강검진 온라인 예약서비스 도입 - 중도일보",중도일보,"Thu, 18 Jun 2026 01:27:45 GMT",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBtRDBCRUtNUy15QVdOeDFfT2pMMzZ4Y1BrVGNaQXBHTklzT09EUTVYYWlkQjJSbzNoeVh2RFNzU2h5cU8tQzIxSDF6TjdDRG85eFV6NlZNdmxoLXZhNnVHYmdmcVU?oc=5
2026-06-18,건강 검진,4,"검진비 90% 지원…은평구, 여성농업인 특수건강검진 35명 모집 - gukjenews.com",gukjenews.com,"Thu, 18 Jun 2026 01:46:25 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTFBvNnpyelRabHZCcmhwSk5sZnRMdWswYTduTnZpV29NcDNTVzZBaUdWSFE4VTBaTUhwNkd6X29OaGRNMTgwUG5JZW5rWWs4QU1LVFFuaGxpVkJOMG9fd3I1M2ViMGtnYi1fMGpha0hB?oc=5
2026-06-18,건강 검진,5,"충북교육청, 급식종사자 2차 폐암 건강검진 추진 - 내외뉴스통신",내외뉴스통신,"Wed, 17 Jun 2026 10:45:42 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTE9jWFI0d0NzRnFoenV4NUJSMUlYSjJwVnZSMnlSa0VER1RTSEJweEVYWEttLXFkM2hRMk5jMGh1ZlhsQjB3NHp4X0xJaC0xWHhfV2NHQzRjZFhaM1EyUjgyMGFhTXl1ejFHSy1xb9IBcEFVX3lxTE5zcGxJWUdiNk9yUDlrZmY2UnRqb3pvYVVDNVo3RFl5WnpXSDZaV3lrcU9MUllhbWNrZzRYTlF6SGNBQ2ZtYVhUTWU5ZmpXV0ZvaHZSQjI1dGdUa241N0RuOGVkWU8xM1FWd2RlUXpIX1c?oc=5
2026-06-18,건강 검진,6,"강남세브란스병원, 자립준비청년 건강검진 프로젝트 시작 - 이데일리",이데일리,"Wed, 17 Jun 2026 04:36:17 GMT",https://news.google.com/rss/articles/CBMigAFBVV95cUxPOE5SaE8yQ21ZYTY1eXJqR2dickdpTWdZRy1tcFFwSkUzR3hMREljdjZobUxleVN1eklmSWU4ZDk4M2lhN0xvdW41TVJLSThObmExV1g4OFpuQk1CSHRYU090dEtZX3BPdElxcmNnTEFuX0RCVy0yZmR6YlFvREJqMQ?oc=5
2026-06-18,건강 검진,7,서소문 고가 붕괴가 남긴 교훈 “건강검진 하듯 노후건물 점검” - v.daum.net,v.daum.net,"Tue, 16 Jun 2026 02:38:48 GMT",https://news.google.com/rss/articles/CBMiRkFVX3lxTFBlcWhmVlp3Y3NWV3h6SDdNTVNWeVZKVFV3N1NiaGkwNXZrYnZZc1hWaFFBUzBLUlJwSlhpVzlUVG9GVm9keFE?oc=5
2026-06-18,건강 검진,8,"영월군, 저소득층·의료급여수급권자 대상 순회 건강검진 운영 - 일간투데이",일간투데이,"Wed, 17 Jun 2026 05:51:01 GMT",https://news.google.com/rss/articles/CBMia0FVX3lxTFBmNEwyT21SQmxoelBPTGJPWjd4bGRBQTcwNTZYWXNEOWhtT3p5aHVGYXZPWHlkOFNMX3NXTWkxVk9RTG5Wa3R4VFhpMmg2aUc4eTNId2liZ3NDTG4tNzBlaEh6dlpCTnpKZVVr?oc=5
2026-06-18,건강 검진,9,충북교육청 급식종사자 폐암 건강검진 추진…2142명 대상 - 네이트,네이트,"Wed, 17 Jun 2026 00:36:00 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1wZnpaRlpIcVZpNzIzMF96aHM5ZkxHUWh2WmQyYm1rUXBwc3h5R0VkWF9fMVpBMUsxbGVPbndDaGt5QzUwRldlLW9idmJrQlpEdi1penRscmJMMWw3NlRPRQ?oc=5
2026-06-18,건강 검진,10,"강남세브란스병원, 자립준비청년 25명에 건강검진 지원 - 청년의사",청년의사,"Thu, 18 Jun 2026 03:02:59 GMT",https://news.google.com/rss/articles/CBMib0FVX3lxTE1JSU5QTUVOYWNYLTc2MUEyOWZfdGU4WjctdGtOR0hEZTlGWDAwUXYwWjl0UGVDS19GT0Q0WjRqMkVWcEJ4WlVxZzNObFRuOU9hZE5SWmxVOEYtZGZzZmh4dVE2VXo4WGt4cmhIN201MNIBc0FVX3lxTFBXWUR6N1pURGl4a2pBYU1IM1FPMVJjN1U3ZWtLVlhfci1mUkFiOWpoSHpRVVhhVVVFTnBRLTNVR2UteUJQNnBNeHpEUnpBY0xUWnJiQ2Rwb2p6dTVFWGkzZjh5RWJndEE1NUFKdjQ5Q3VaT0U?oc=5
